43;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms;2025-01-29 02:53:38;YAQOOB;فئة المهمة
44;تم حذف;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\Screenshots.lnk;2025-01-29 02:53:38;YAQOOB;فئة المهمة
45;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent;2025-01-29 02:53:38;YAQOOB;فئة المهمة
46;تم إنشاء;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\Screenshots.lnk;2025-01-29 02:53:38;YAQOOB;فئة المهمة
47;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\Screenshots.lnk;2025-01-29 02:53:38;YAQOOB;فئة المهمة
48;تم إنشاء;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn7040.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
49;تم تعديل;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete;2025-01-29 02:53:42;YAQOOB;فئة المهمة
50;تم حذف;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn7040.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
51;تم حذف;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db;2025-01-29 02:53:42;YAQOOB;فئة المهمة
52;تم إنشاء;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn7040.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
53;تم تعديل;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete;2025-01-29 02:53:42;YAQOOB;فئة المهمة
54;تم إنشاء;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn7041.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
55;تم إنشاء;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn7057.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
56;تم تعديل;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete;2025-01-29 02:53:42;YAQOOB;فئة المهمة
57;تم حذف;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn7057.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
58;تم حذف;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\iconcache_1920.db;2025-01-29 02:53:42;YAQOOB;فئة المهمة
59;تم إنشاء;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn7057.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
60;تم تعديل;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete;2025-01-29 02:53:42;YAQOOB;فئة المهمة
61;تم إنشاء;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn7058.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
62;تم تعديل;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete;2025-01-29 02:53:42;YAQOOB;فئة المهمة
63;تم حذف;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn7058.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
64;تم حذف;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\iconcache_1280.db;2025-01-29 02:53:42;YAQOOB;فئة المهمة
65;تم إنشاء;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn7058.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
66;تم تعديل;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete;2025-01-29 02:53:42;YAQOOB;فئة المهمة
67;تم إنشاء;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn7059.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
68;تم تعديل;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete;2025-01-29 02:53:42;YAQOOB;فئة المهمة
69;تم حذف;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn7059.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
70;تم حذف;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\iconcache_768.db;2025-01-29 02:53:42;YAQOOB;فئة المهمة
71;تم إنشاء;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn7059.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
72;تم تعديل;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete;2025-01-29 02:53:42;YAQOOB;فئة المهمة
73;تم إنشاء;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn705A.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
74;تم تعديل;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete;2025-01-29 02:53:42;YAQOOB;فئة المهمة
75;تم حذف;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn705A.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
76;تم حذف;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\iconcache_256.db;2025-01-29 02:53:42;YAQOOB;فئة المهمة
77;تم إنشاء;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn705A.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
78;تم تعديل;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete;2025-01-29 02:53:42;YAQOOB;فئة المهمة
79;تم إنشاء;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn705B.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
80;تم تعديل;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete;2025-01-29 02:53:42;YAQOOB;فئة المهمة
81;تم حذف;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn705B.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
82;تم حذف;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\iconcache_96.db;2025-01-29 02:53:42;YAQOOB;فئة المهمة
83;تم إنشاء;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn705B.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
84;تم تعديل;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer;2025-01-29 02:53:42;YAQOOB;فئة المهمة
85;تم تعديل;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete;2025-01-29 02:53:42;YAQOOB;فئة المهمة
86;تم إنشاء;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn705C.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
87;تم تعديل;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete;2025-01-29 02:53:42;YAQOOB;فئة المهمة
88;تم حذف;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn705C.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
89;تم حذف;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\iconcache_48.db;2025-01-29 02:53:42;YAQOOB;فئة المهمة
90;تم إنشاء;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete\icn705C.tmp;2025-01-29 02:53:42;YAQOOB;فئة المهمة
91;تم تعديل;C:\Users\YAQOOB\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelete;2025-01-29 02:53:42;YAQOOB;فئة المهمة
92;تم تعديل;C:\Users\YAQOOB\AppData\Local\Google\Chrome\User Data\Default\Network\Cookies-journal;2025-01-29 02:53:55;YAQOOB;فئة المهمة
93;تم تعديل;C:\Users\YAQOOB\AppData\Local\Google\Chrome\User Data\Default\Network\Cookies-journal;2025-01-29 02:53:55;YAQOOB;فئة المهمة
94;تم تعديل;C:\Users\YAQOOB\AppData\Local\Google\Chrome\User Data\Default\Network\Cookies;2025-01-29 02:53:55;YAQOOB;فئة المهمة
95;تم تعديل;C:\Users\YAQOOB\AppData\Local\Google\Chrome\User Data\Default\Network\Cookies-journal;2025-01-29 02:53:55;YAQOOB;فئة المهمة
96;تم تعديل;C:\Users\YAQOOB\AppData\Local\Google\Chrome\User Data\Default\Network\Reporting and NEL-journal;2025-01-29 02:53:55;YAQOOB;فئة المهمة
97;تم تعديل;C:\Users\YAQOOB\AppData\Local\Google\Chrome\User Data\Default\Network\Reporting and NEL-journal;2025-01-29 02:53:55;YAQOOB;فئة المهمة
98;تم تعديل;C:\Users\YAQOOB\AppData\Local\Google\Chrome\User Data\Default\Network\Reporting and NEL;2025-01-29 02:53:55;YAQOOB;فئة المهمة
99;تم تعديل;C:\Users\YAQOOB\AppData\Local\Google\Chrome\User Data\Default\Network\Reporting and NEL-journal;2025-01-29 02:53:55;YAQOOB;فئة المهمة
100;تم إنشاء;C:\$Recycle.Bin\S-1-5-21-1757504625-2440772310-2891736131-1001\$IK2XCES;2025-01-29 02:54:03;YAQOOB;فئة المهمة
101;تم تعديل;C:\$Recycle.Bin\S-1-5-21-1757504625-2440772310-2891736131-1001\$IK2XCES;2025-01-29 02:54:03;YAQOOB;فئة المهمة
102;تم تعديل;C:\$Recycle.Bin\S-1-5-21-1757504625-2440772310-2891736131-1001;2025-01-29 02:54:03;YAQOOB;فئة المهمة
103;تم حذف;C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\runtimes;2025-01-29 02:54:03;YAQOOB;فئة المهمة
104;تم إنشاء;C:\$Recycle.Bin\S-1-5-21-1757504625-2440772310-2891736131-1001\$RK2XCES;2025-01-29 02:54:03;YAQOOB;فئة المهمة
105;تم تعديل;C:\$Recycle.Bin\S-1-5-21-1757504625-2440772310-2891736131-1001;2025-01-29 02:54:03;YAQOOB;فئة المهمة
106;تم تعديل;C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows;2025-01-29 02:54:03;YAQOOB;فئة المهمة
107;تم إنشاء;C:\$Recycle.Bin\S-1-5-21-1757504625-2440772310-2891736131-1001\$I5PL7W0;2025-01-29 02:54:03;YAQOOB;فئة المهمة
108;تم تعديل;C:\$Recycle.Bin\S-1-5-21-1757504625-2440772310-2891736131-1001\$I5PL7W0;2025-01-29 02:54:03;YAQOOB;فئة المهمة
109;تم تعديل;C:\$Recycle.Bin\S-1-5-21-1757504625-2440772310-2891736131-1001;2025-01-29 02:54:03;YAQOOB;فئة المهمة
110;تم حذف;C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\NetworkData;2025-01-29 02:54:03;YAQOOB;فئة المهمة
111;تم إنشاء;C:\$Recycle.Bin\S-1-5-21-1757504625-2440772310-2891736131-1001\$R5PL7W0;2025-01-29 02:54:03;YAQOOB;فئة المهمة
112;تم تعديل;C:\$Recycle.Bin\S-1-5-21-1757504625-2440772310-2891736131-1001;2025-01-29 02:54:03;YAQOOB;فئة المهمة
113;تم تعديل;C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows;2025-01-29 02:54:03;YAQOOB;فئة المهمة
114;تم إنشاء;C:\$Recycle.Bin\S-1-5-21-1757504625-2440772310-2891736131-1001\$ITCZ14F;2025-01-29 02:54:03;YAQOOB;فئة المهمة
115;تم تعديل;C:\$Recycle.Bin\S-1-5-21-1757504625-2440772310-2891736131-1001\$ITCZ14F;2025-01-29 02:54:03;YAQOOB;فئة المهمة
116;تم تعديل;C:\$Recycle.Bin\S-1-5-21-1757504625-2440772310-2891736131-1001;2025-01-29 02:54:03;YAQOOB;فئة المهمة
117;تم حذف;C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows\NetworkQuality;2025-01-29 02:54:03;YAQOOB;فئة المهمة
118;تم إنشاء;C:\$Recycle.Bin\S-1-5-21-1757504625-2440772310-2891736131-1001\$RTCZ14F;2025-01-29 02:54:03;YAQOOB;فئة المهمة
119;تم تعديل;C:\$Recycle.Bin\S-1-5-21-1757504625-2440772310-2891736131-1001;2025-01-29 02:54:03;YAQOOB;فئة المهمة
120;تم تعديل;C:\Users\YAQOOB\Desktop\Monitor1.5\Monitor1\Project Monitor\bin\Debug\net9.0-windows;2025-01-29 02:54:03;YAQOOB;فئة المهمة
121;تم تعديل;C:\Windows\System32\config\DRIVERS;2025-01-29 02:54:06;YAQOOB;فئة المهمة
122;تم تعديل;C:\Users\YAQOOB\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalState\settings.db-wal;2025-01-29 02:54:07;YAQOOB;فئة المهمة
123;تم تعديل;C:\Users\YAQOOB\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalState\settings.db;2025-01-29 02:54:07;YAQOOB;فئة المهمة
124;تم تعديل;C:\Users\YAQOOB\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\LocalState\settings.db-wal;2025-01-29 02:54:07;YAQOOB;فئة المهمة
125;تم تعديل;C:\Windows\Logs\StorGroupPolicy.log;2025-01-29 02:54:08;YAQOOB;فئة المهمة
126;تم حذف;C:\ProgramData\Microsoft\Windows\WER\Temp\c7b20f26-4472-485b-85b6-c6cbf64059cc;2025-01-29 02:54:16;YAQOOB;فئة المهمة
127;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms;2025-01-29 02:54:19;YAQOOB;فئة المهمة
128;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms;2025-01-29 02:54:19;YAQOOB;فئة المهمة
129;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent;2025-01-29 02:54:19;YAQOOB;فئة المهمة
130;تم حذف;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\مستند نصي جديد.txt (2).lnk;2025-01-29 02:54:19;YAQOOB;فئة المهمة
131;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent;2025-01-29 02:54:19;YAQOOB;فئة المهمة
132;تم إنشاء;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\‏‏لقطة الشاشة (321).png.lnk;2025-01-29 02:54:19;YAQOOB;فئة المهمة
133;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\‏‏لقطة الشاشة (321).png.lnk;2025-01-29 02:54:19;YAQOOB;فئة المهمة
134;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms;2025-01-29 02:54:19;YAQOOB;فئة المهمة
135;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms;2025-01-29 02:54:19;YAQOOB;فئة المهمة
136;تم حذف;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\Screenshots.lnk;2025-01-29 02:54:20;YAQOOB;فئة المهمة
137;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent;2025-01-29 02:54:20;YAQOOB;فئة المهمة
138;تم إنشاء;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\Screenshots.lnk;2025-01-29 02:54:20;YAQOOB;فئة المهمة
139;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\Screenshots.lnk;2025-01-29 02:54:20;YAQOOB;فئة المهمة
140;تم تعديل;C:\Users\YAQOOB\AppData\Local\Google\Chrome\User Data\Default;2025-01-29 02:54:28;YAQOOB;فئة المهمة
141;تم تعديل;C:\Users\YAQOOB\AppData\Local\Google\Chrome\User Data\Default\IndexedDB\https_www.youtube.com_0.indexeddb.leveldb\000143.log;2025-01-29 02:54:28;YAQOOB;فئة المهمة
142;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms;2025-01-29 02:54:31;YAQOOB;فئة المهمة
143;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms;2025-01-29 02:54:31;YAQOOB;فئة المهمة
144;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent;2025-01-29 02:54:31;YAQOOB;فئة المهمة
145;تم حذف;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\ms-gamingoverlay--kglcheck- (2).lnk;2025-01-29 02:54:31;YAQOOB;فئة المهمة
146;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent;2025-01-29 02:54:31;YAQOOB;فئة المهمة
147;تم إنشاء;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\‏‏لقطة الشاشة (322).png.lnk;2025-01-29 02:54:31;YAQOOB;فئة المهمة
148;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\‏‏لقطة الشاشة (322).png.lnk;2025-01-29 02:54:31;YAQOOB;فئة المهمة
149;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms;2025-01-29 02:54:31;YAQOOB;فئة المهمة
150;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms;2025-01-29 02:54:31;YAQOOB;فئة المهمة
151;تم حذف;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\Screenshots.lnk;2025-01-29 02:54:31;YAQOOB;فئة المهمة
152;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent;2025-01-29 02:54:31;YAQOOB;فئة المهمة
153;تم إنشاء;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\Screenshots.lnk;2025-01-29 02:54:31;YAQOOB;فئة المهمة
154;تم تعديل;C:\Users\YAQOOB\AppData\Roaming\Microsoft\Windows\Recent\Screenshots.lnk;2025-01-29 02:54:31;YAQOOB;فئة المهمة
155;تم إنشاء;C:\Users\YAQOOB\AppData\Local\Google\Chrome\User Data\Default\eb8c83a9-c5ab-4893-a590-2b4330abcb94.tmp;2025-01-29 02:54:35;YAQOOB;فئة المهمة
156;تم تعديل;C:\Users\YAQOOB\AppData\Local\Google\Chrome\User Data\Default\eb8c83a9-c5ab-4893-a590-2b4330abcb94.tmp;2025-01-29 02:54:35;YAQOOB;فئة المهمة
157;تم تعديل;C:\Users\YAQOOB\AppData\Local\Google\Chrome\User Data\Default;2025-01-29 02:54:35;YAQOOB;فئة المهمة
158;تم إنشاء;C:\Users\YAQOOB\AppData\Local\Google\Chrome\User Data\Default\Secure Preferences~RF1f684033.TMP;2025-01-29 02:54:35;YAQOOB;فئة المهمة
159;تم تعديل;C:\Users\YAQOOB\AppData\Local\Google\Chrome\User Data\Default;2025-01-29 02:54:35;YAQOOB;فئة المهمة
160;تم حذف;C:\Users\YAQOOB\AppData\Local\Google\Chrome\User Data\Default\Secure Preferences~RF1f684033.TMP;2025-01-29 02:54:35;YAQOOB;فئة المهمة
